col_datetime,index,col_002,col_003,col_004,col_005,col_006,col_007,col_008,col_009,col_010,col_011,col_012,col_013,col_014,col_015,col_017,col_018,col_019,col_020,col_021,col_022,col_023,col_024,col_025,col_026,col_027,col_028,col_029,col_030,col_031,col_032,col_033,col_034,col_035,col_036,col_037,col_038,col_039,col_040,col_041,col_042,col_043,col_044,col_045,col_046,col_year,col_label
2022-09-27 20:35:37,2878,27,20,35,9,37,2022-09-27T18:42:54.000Z,0,6,0,0,0,70,1,0,141,145,22331,0,0,,110.3,77,0,0,300,305,301,300,303,304,301,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:35:39,2879,27,20,35,9,39,2022-09-27T18:42:56.000Z,0,6,0,0,0,70,1,0,141,145,22339,0,0,,26.7,77,0,0,300,305,300,300,303,304,301,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:35:43,2881,27,20,35,9,43,2022-09-27T18:43:00.000Z,0,6,0,0,0,71,1,0,141,145,22346,0,0,,84.6,78,0,0,300,305,300,300,304,304,302,298,,,13,300,300,300,300,300,300,300,300,,2022,1
2022-09-27 20:35:45,2882,27,20,35,9,45,2022-09-27T18:43:02.000Z,0,6,0,0,0,71,1,0,141,145,22354,0,0,,140.8,78,0,0,300,304,299,300,304,304,303,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:35:47,2883,27,20,35,9,47,2022-09-27T18:43:04.000Z,0,6,0,0,0,71,1,0,141,145,22362,0,0,,58.9,78,0,0,300,304,299,300,304,304,303,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:35:50,2884,27,20,35,9,50,2022-09-27T18:43:07.000Z,0,6,0,0,0,71,1,0,141,145,22370,0,0,,116.8,78,0,0,300,304,298,300,304,304,304,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:35:52,2885,27,20,35,9,52,2022-09-27T18:43:09.000Z,0,6,0,0,0,71,1,0,141,145,22378,0,0,,33.2,78,0,0,300,303,298,300,304,304,304,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:35:55,2886,27,20,35,9,55,2022-09-27T18:43:12.000Z,0,6,0,0,0,71,1,0,141,145,22386,0,0,,91.1,78,0,0,300,303,298,300,303,303,305,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:35:57,2887,27,20,35,9,57,2022-09-27T18:43:14.000Z,0,6,0,0,0,71,1,0,141,145,22394,0,0,,7.5,78,0,0,300,302,298,300,303,303,305,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:00,2888,27,20,36,9,0,2022-09-27T18:43:17.000Z,0,6,0,0,0,71,1,0,141,145,22402,0,0,,65.4,78,0,0,300,302,297,300,303,303,305,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:03,2889,27,20,36,9,3,2022-09-27T18:43:20.000Z,0,6,0,0,0,71,1,0,141,145,22410,0,0,,121.7,78,0,0,300,301,297,300,302,302,305,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:05,2890,27,20,36,9,5,2022-09-27T18:43:22.000Z,0,6,0,0,0,71,1,0,141,145,22418,0,0,,39.7,78,0,0,300,301,297,300,302,302,305,302,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:08,2891,27,20,36,9,8,2022-09-27T18:43:25.000Z,0,6,0,0,0,71,1,0,141,145,22426,0,0,,96.0,78,0,0,300,300,298,300,301,301,305,302,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:10,2892,27,20,36,9,10,2022-09-27T18:43:27.000Z,0,6,0,0,0,71,1,0,141,145,22434,0,0,,14.0,78,0,0,300,300,298,300,301,301,305,303,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:13,2893,27,20,36,9,13,2022-09-27T18:43:30.000Z,0,6,0,0,0,71,1,0,141,145,22442,0,0,,70.3,78,0,0,300,299,298,300,300,300,304,303,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:16,2894,27,20,36,9,16,2022-09-27T18:43:33.000Z,0,6,0,0,0,71,1,0,141,145,22450,0,0,,126.5,78,0,0,300,298,298,300,300,299,304,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:18,2895,27,20,36,9,18,2022-09-27T18:43:35.000Z,0,6,0,0,0,71,1,0,141,145,22458,0,0,,44.6,78,0,0,300,298,299,299,299,299,304,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:21,2896,27,20,36,9,21,2022-09-27T18:43:38.000Z,0,6,0,0,0,71,1,0,141,145,22466,0,0,,102.5,78,0,0,300,298,299,299,299,298,303,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:23,2897,27,20,36,9,23,2022-09-27T18:43:40.000Z,0,6,0,0,0,71,1,0,141,145,22474,0,0,,18.9,78,0,0,300,297,300,299,298,298,303,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:26,2898,27,20,36,9,26,2022-09-27T18:43:43.000Z,0,6,0,0,0,71,1,0,141,145,22482,0,0,,75.1,78,0,0,300,297,300,299,298,298,302,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:29,2899,27,20,36,9,29,2022-09-27T18:43:46.000Z,0,6,0,0,0,71,1,0,141,145,22490,0,0,,133.0,78,0,0,299,297,301,299,297,297,302,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:31,2900,27,20,36,9,31,2022-09-27T18:43:48.000Z,0,6,0,0,0,71,1,0,141,145,22498,0,0,,51.1,78,0,0,299,296,302,299,297,297,301,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:34,2901,27,20,36,9,34,2022-09-27T18:43:51.000Z,0,6,0,0,0,71,1,0,141,145,22506,0,0,,107.4,78,0,0,299,296,302,299,297,297,300,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:36,2902,27,20,36,9,36,2022-09-27T18:43:53.000Z,0,6,0,0,0,71,1,0,141,145,22514,0,0,,25.4,78,0,0,299,296,303,299,296,297,300,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:39,2903,27,20,36,9,39,2022-09-27T18:43:56.000Z,0,6,0,0,0,71,1,0,141,145,22522,0,0,,81.7,78,0,0,299,297,303,299,296,297,299,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:42,2904,27,20,36,9,42,2022-09-27T18:43:59.000Z,0,6,0,0,0,71,1,0,141,145,22530,0,0,,137.9,78,0,0,299,297,304,299,296,297,299,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:44,2905,27,20,36,9,44,2022-09-27T18:44:01.000Z,0,6,0,0,0,71,1,0,141,145,22538,0,0,,56.0,78,0,0,299,297,304,299,296,297,298,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:47,2906,27,20,36,9,47,2022-09-27T18:44:04.000Z,0,6,0,0,0,71,1,0,141,145,22546,0,0,,112.2,78,0,0,299,298,304,298,296,297,298,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:49,2907,27,20,36,9,49,2022-09-27T18:44:06.000Z,0,6,0,0,0,71,1,0,141,145,22554,0,0,,30.3,78,0,0,299,298,304,298,296,298,297,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:52,2908,27,20,36,9,52,2022-09-27T18:44:09.000Z,0,6,0,0,0,71,1,0,141,145,22562,0,0,,86.5,78,0,0,299,299,304,298,296,298,297,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:55,2909,27,20,36,9,55,2022-09-27T18:44:12.000Z,0,6,0,0,0,71,1,0,141,145,22570,0,0,,142.8,78,0,0,299,299,304,298,297,299,297,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:36:57,2910,27,20,36,9,57,2022-09-27T18:44:14.000Z,0,6,0,0,0,71,1,0,141,145,22578,0,0,,60.8,78,0,0,299,300,304,298,297,299,296,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:00,2911,27,20,37,9,0,2022-09-27T18:44:17.000Z,0,6,0,0,0,71,1,0,141,145,22586,0,0,,118.7,78,0,0,299,301,304,298,297,300,296,303,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:02,2912,27,20,37,9,2,2022-09-27T18:44:19.000Z,0,6,0,0,0,71,1,0,141,145,22594,0,0,,36.8,78,0,0,299,301,304,298,298,300,296,303,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:05,2913,27,20,37,9,5,2022-09-27T18:44:22.000Z,0,6,0,0,0,71,1,0,141,145,22602,0,0,,93.0,78,0,0,299,302,303,298,298,301,296,303,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:07,2914,27,20,37,9,7,2022-09-27T18:44:24.000Z,0,6,0,0,0,71,1,0,141,145,22610,0,0,,11.1,78,0,0,299,303,303,298,299,301,296,302,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:10,2915,27,20,37,9,10,2022-09-27T18:44:27.000Z,0,6,0,0,0,71,1,0,141,145,22618,0,0,,67.3,78,0,0,299,303,302,298,299,302,297,302,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:13,2916,27,20,37,9,13,2022-09-27T18:44:30.000Z,0,6,0,0,0,71,1,0,141,145,22626,0,0,,123.6,78,0,0,299,304,302,298,300,303,297,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:15,2917,27,20,37,9,15,2022-09-27T18:44:32.000Z,0,6,0,0,0,71,1,0,141,145,22634,0,0,,41.7,78,0,0,299,304,301,298,300,303,298,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:18,2918,27,20,37,9,18,2022-09-27T18:44:35.000Z,0,6,0,0,0,71,1,0,141,145,22642,0,0,,97.9,78,0,0,299,304,301,298,301,303,298,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:20,2919,27,20,37,9,20,2022-09-27T18:44:37.000Z,0,6,0,0,0,71,1,0,141,145,22650,0,0,,16.0,78,0,0,299,304,300,298,301,304,299,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:23,2920,27,20,37,9,23,2022-09-27T18:44:40.000Z,0,6,0,0,0,71,1,0,141,145,22658,0,0,,73.9,78,0,0,299,304,300,298,302,304,299,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:26,2921,27,20,37,9,26,2022-09-27T18:44:43.000Z,0,6,0,0,0,71,1,0,141,145,22666,0,0,,128.5,78,0,0,299,304,299,298,302,304,300,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:28,2922,27,20,37,9,28,2022-09-27T18:44:45.000Z,0,6,0,0,0,71,1,0,141,145,22674,0,0,,48.2,78,0,0,299,304,299,298,302,304,301,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:31,2923,27,20,37,9,31,2022-09-27T18:44:48.000Z,0,6,0,0,0,71,1,0,141,145,22682,0,0,,104.4,78,0,0,299,304,298,298,303,304,302,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:33,2924,27,20,37,9,33,2022-09-27T18:44:50.000Z,0,6,0,0,0,71,1,0,141,145,22690,0,0,,22.5,78,0,0,299,303,298,298,303,303,302,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:36,2925,27,20,37,9,36,2022-09-27T18:44:53.000Z,0,6,0,0,0,71,1,0,141,145,22698,0,0,,78.7,78,0,0,299,303,298,298,303,303,303,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:39,2926,27,20,37,9,39,2022-09-27T18:44:56.000Z,0,6,0,0,0,71,1,0,141,145,22706,0,0,,136.6,78,0,0,299,302,297,298,303,302,304,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:41,2927,27,20,37,9,41,2022-09-27T18:44:58.000Z,0,6,0,0,0,71,1,0,141,145,22714,0,0,,53.0,78,0,0,299,302,297,298,303,302,304,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:44,2928,27,20,37,9,44,2022-09-27T18:45:01.000Z,0,6,0,0,0,71,1,0,141,145,22722,0,0,,109.3,78,0,0,299,301,297,298,302,301,305,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:46,2929,27,20,37,9,46,2022-09-27T18:45:03.000Z,0,6,0,0,0,71,1,0,141,145,22730,0,0,,27.3,78,0,0,299,301,297,298,302,301,305,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:49,2930,27,20,37,9,49,2022-09-27T18:45:06.000Z,0,6,0,0,0,71,1,0,141,145,22738,0,0,,85.3,78,0,0,299,300,297,298,302,300,305,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:52,2931,27,20,37,9,52,2022-09-27T18:45:09.000Z,0,6,0,0,0,71,1,0,141,145,22746,0,0,,141.5,78,0,0,299,300,297,298,301,300,305,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:54,2932,27,20,37,9,54,2022-09-27T18:45:11.000Z,0,6,0,0,0,71,1,0,141,145,22754,0,0,,59.6,78,0,0,299,299,298,298,301,299,305,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:57,2933,27,20,37,9,57,2022-09-27T18:45:14.000Z,0,6,0,0,0,71,1,0,141,145,22762,0,0,,115.8,78,0,0,300,299,298,298,300,299,305,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:37:59,2934,27,20,37,9,59,2022-09-27T18:45:16.000Z,0,6,0,0,0,71,1,0,141,145,22770,0,0,,33.9,78,0,0,300,298,298,298,300,298,305,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:02,2935,27,20,38,9,2,2022-09-27T18:45:19.000Z,0,6,0,0,0,71,1,0,141,145,22778,0,0,,90.1,78,0,0,300,298,299,298,299,298,304,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:04,2936,27,20,38,9,4,2022-09-27T18:45:21.000Z,0,6,0,0,0,71,1,0,141,145,22786,0,0,,8.2,78,0,0,300,297,300,298,299,297,304,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:07,2937,27,20,38,9,7,2022-09-27T18:45:24.000Z,0,6,0,0,0,71,1,0,141,145,22794,0,0,,66.1,78,0,0,300,297,300,298,298,297,303,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:10,2938,27,20,38,9,10,2022-09-27T18:45:27.000Z,0,6,0,0,0,71,1,0,141,145,22802,0,0,,120.7,78,0,0,300,297,301,298,298,297,303,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:12,2939,27,20,38,9,12,2022-09-27T18:45:29.000Z,0,6,0,0,0,71,1,0,141,145,22810,0,0,,38.7,78,0,0,300,297,301,298,297,297,302,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:15,2940,27,20,38,9,15,2022-09-27T18:45:32.000Z,0,6,0,0,0,71,1,0,141,145,22818,0,0,,95.0,78,0,0,300,297,302,298,297,297,302,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:17,2941,27,20,38,9,17,2022-09-27T18:45:34.000Z,0,6,0,0,0,71,1,0,141,145,22826,0,0,,13.0,78,0,0,299,297,302,298,296,297,301,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:20,2942,27,20,38,9,20,2022-09-27T18:45:37.000Z,0,6,0,0,0,71,1,0,141,145,22834,0,0,,70.9,78,0,0,299,297,303,298,296,297,301,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:23,2943,27,20,38,9,23,2022-09-27T18:45:40.000Z,0,6,0,0,0,71,1,0,141,145,22842,0,0,,127.2,78,0,0,299,297,304,298,296,297,300,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:25,2944,27,20,38,9,25,2022-09-27T18:45:42.000Z,0,6,0,0,0,71,1,0,141,145,22850,0,0,,45.2,78,0,0,299,297,304,298,295,297,300,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:28,2945,27,20,38,9,28,2022-09-27T18:45:45.000Z,0,6,0,0,0,71,1,0,141,145,22858,0,0,,101.5,78,0,0,299,298,304,298,295,298,299,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:30,2946,27,20,38,9,30,2022-09-27T18:45:47.000Z,0,6,0,0,0,71,1,0,141,145,22866,0,0,,19.6,78,0,0,299,298,304,298,295,298,298,302,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:33,2947,27,20,38,9,33,2022-09-27T18:45:50.000Z,0,6,0,0,0,71,1,0,141,145,22874,0,0,,75.8,78,0,0,299,299,304,298,295,299,298,303,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:36,2948,27,20,38,9,36,2022-09-27T18:45:53.000Z,0,6,0,0,0,71,1,0,141,145,22882,0,0,,133.7,78,0,0,299,300,304,298,296,299,297,303,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:38,2949,27,20,38,9,38,2022-09-27T18:45:55.000Z,0,6,0,0,0,71,1,0,141,145,22890,0,0,,51.8,78,0,0,299,300,304,298,296,300,297,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:41,2950,27,20,38,9,41,2022-09-27T18:45:58.000Z,0,6,0,0,0,71,1,0,141,145,22898,0,0,,108.0,78,0,0,299,301,304,298,296,300,296,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:43,2951,27,20,38,9,43,2022-09-27T18:46:00.000Z,0,6,0,0,0,71,1,0,141,145,22906,0,0,,24.4,78,0,0,299,301,303,298,296,301,296,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:46,2952,27,20,38,9,46,2022-09-27T18:46:03.000Z,0,6,0,0,0,71,1,0,141,145,22914,0,0,,82.3,78,0,0,299,302,303,298,297,302,296,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:49,2953,27,20,38,9,49,2022-09-27T18:46:06.000Z,0,6,0,0,0,71,1,0,141,145,22922,0,0,,138.6,78,0,0,299,303,302,298,297,302,296,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:51,2954,27,20,38,9,51,2022-09-27T18:46:08.000Z,0,6,0,0,0,71,1,0,141,145,22930,0,0,,56.6,78,0,0,299,303,302,298,298,303,296,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:54,2955,27,20,38,9,54,2022-09-27T18:46:11.000Z,0,6,0,0,0,71,1,0,141,145,22938,0,0,,112.9,78,0,0,299,304,302,298,298,303,296,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:56,2956,27,20,38,9,56,2022-09-27T18:46:13.000Z,0,6,0,0,0,71,1,0,141,145,22946,0,0,,30.9,78,0,0,299,304,301,298,299,303,296,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:38:59,2957,27,20,38,9,59,2022-09-27T18:46:16.000Z,0,6,0,0,0,71,1,0,141,145,22954,0,0,,87.2,78,0,0,299,304,301,298,299,304,296,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:02,2958,27,20,39,9,2,2022-09-27T18:46:19.000Z,0,6,0,0,0,71,1,0,141,145,22962,0,0,,145.1,78,0,0,299,305,300,298,300,304,297,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:04,2959,27,20,39,9,4,2022-09-27T18:46:21.000Z,0,6,0,0,0,71,1,0,141,145,22970,0,0,,63.2,78,0,0,299,305,300,298,300,304,297,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:07,2960,27,20,39,9,7,2022-09-27T18:46:24.000Z,0,6,0,0,0,71,1,0,141,145,22978,0,0,,119.4,78,0,0,299,304,299,298,301,304,298,305,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:10,2962,27,20,39,9,10,2022-09-27T18:46:27.000Z,0,6,0,0,0,72,1,0,141,145,22985,0,0,,35.8,79,0,0,299,304,299,298,302,303,299,305,,,13,300,300,300,300,300,300,300,300,,2022,1
2022-09-27 20:39:12,2963,27,20,39,9,12,2022-09-27T18:46:29.000Z,0,6,0,0,0,72,1,0,141,145,22993,0,0,,93.7,79,0,0,299,304,298,298,302,303,299,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:14,2964,27,20,39,9,14,2022-09-27T18:46:31.000Z,0,6,0,0,0,72,1,0,141,145,23001,0,0,,10.1,79,0,0,299,304,298,298,302,303,300,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:17,2965,27,20,39,9,17,2022-09-27T18:46:34.000Z,0,6,0,0,0,72,1,0,141,145,23009,0,0,,66.4,79,0,0,299,303,298,298,303,302,301,304,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:20,2966,27,20,39,9,20,2022-09-27T18:46:37.000Z,0,6,0,0,0,72,1,0,141,145,23017,0,0,,124.3,79,0,0,299,303,297,298,303,302,302,303,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:22,2967,27,20,39,9,22,2022-09-27T18:46:39.000Z,0,6,0,0,0,72,1,0,141,145,23025,0,0,,42.3,79,0,0,299,302,297,298,303,301,302,303,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:25,2968,27,20,39,9,25,2022-09-27T18:46:42.000Z,0,6,0,0,0,72,1,0,141,145,23033,0,0,,98.6,79,0,0,299,302,297,298,303,301,303,303,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:27,2969,27,20,39,9,27,2022-09-27T18:46:44.000Z,0,6,0,0,0,72,1,0,141,145,23041,0,0,,16.6,79,0,0,299,301,297,298,303,300,303,302,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:30,2970,27,20,39,9,30,2022-09-27T18:46:47.000Z,0,6,0,0,0,72,1,0,141,145,23049,0,0,,72.9,79,0,0,299,301,297,298,303,299,304,302,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:33,2971,27,20,39,9,33,2022-09-27T18:46:50.000Z,0,6,0,0,0,72,1,0,141,145,23057,0,0,,130.8,79,0,0,299,300,298,298,303,299,305,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:35,2972,27,20,39,9,35,2022-09-27T18:46:52.000Z,0,6,0,0,0,72,1,0,141,145,23065,0,0,,47.2,79,0,0,299,300,298,298,302,298,305,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:38,2973,27,20,39,9,38,2022-09-27T18:46:55.000Z,0,6,0,0,0,72,1,0,141,145,23073,0,0,,105.1,79,0,0,299,299,298,298,302,298,305,301,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:40,2974,27,20,39,9,40,2022-09-27T18:46:57.000Z,0,6,0,0,0,72,1,0,141,145,23081,0,0,,23.2,79,0,0,299,298,299,298,302,298,305,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:43,2975,27,20,39,9,43,2022-09-27T18:47:00.000Z,0,6,0,0,0,72,1,0,141,145,23089,0,0,,79.4,79,0,0,299,298,299,297,301,297,305,300,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:46,2976,27,20,39,9,46,2022-09-27T18:47:03.000Z,0,6,0,0,0,72,1,0,141,145,23097,0,0,,135.7,79,0,0,299,297,300,298,301,297,305,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:48,2977,27,20,39,9,48,2022-09-27T18:47:05.000Z,0,6,0,0,0,72,1,0,141,145,23105,0,0,,53.7,79,0,0,299,297,300,298,300,297,304,299,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:51,2978,27,20,39,9,51,2022-09-27T18:47:08.000Z,0,6,0,0,0,72,1,0,141,145,23113,0,0,,110.0,79,0,0,299,297,301,297,300,296,304,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:53,2979,27,20,39,9,53,2022-09-27T18:47:10.000Z,0,6,0,0,0,72,1,0,141,145,23121,0,0,,28.0,79,0,0,299,297,302,297,299,296,304,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:56,2980,27,20,39,9,56,2022-09-27T18:47:13.000Z,0,6,0,0,0,72,1,0,141,145,23129,0,0,,84.3,79,0,0,299,297,302,297,299,297,303,298,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:39:59,2981,27,20,39,9,59,2022-09-27T18:47:16.000Z,0,6,0,0,0,72,1,0,141,145,23137,0,0,,142.2,79,0,0,299,297,303,297,298,297,303,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:40:01,2982,27,20,40,9,1,2022-09-27T18:47:18.000Z,0,6,0,0,0,72,1,0,141,145,23145,0,0,,58.6,79,0,0,299,297,303,297,298,297,302,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:40:04,2983,27,20,40,9,4,2022-09-27T18:47:21.000Z,0,6,0,0,0,72,1,0,141,145,23153,0,0,,116.5,79,0,0,299,297,304,297,297,297,302,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:40:06,2984,27,20,40,9,6,2022-09-27T18:47:23.000Z,0,6,0,0,0,72,1,0,141,145,23161,0,0,,34.5,79,0,0,299,297,304,297,297,298,301,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:40:09,2985,27,20,40,9,9,2022-09-27T18:47:26.000Z,0,6,0,0,0,72,1,0,141,145,23169,0,0,,90.8,79,0,0,299,298,304,297,296,298,301,296,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:40:11,2986,27,20,40,9,11,2022-09-27T18:47:28.000Z,0,6,0,0,0,72,1,0,141,145,23177,0,0,,7.2,79,0,0,299,298,304,297,296,299,300,296,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:40:14,2987,27,20,40,9,14,2022-09-27T18:47:31.000Z,0,6,0,0,0,72,1,0,141,145,23185,0,0,,65.1,79,0,0,299,299,304,297,296,300,299,296,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:40:17,2988,27,20,40,9,17,2022-09-27T18:47:34.000Z,0,6,0,0,0,72,1,0,141,145,23193,0,0,,121.3,79,0,0,299,299,304,297,296,300,299,296,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:40:19,2989,27,20,40,9,19,2022-09-27T18:47:36.000Z,0,6,0,0,0,72,1,0,141,145,23201,0,0,,39.4,79,0,0,300,300,304,297,296,301,298,296,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:40:22,2990,27,20,40,9,22,2022-09-27T18:47:39.000Z,0,6,0,0,0,72,1,0,141,145,23209,0,0,,95.6,79,0,0,300,300,304,297,296,301,298,297,,,13,300,300,300,300,300,300,300,300,,2022,0
2022-09-27 20:40:24,2991,27,20,40,9,24,2022-09-27T18:47:41.000Z,0,6,0,0,0,72,1,0,141,145,23217,0,0,,13.7,79,0,0,300,301,304,297,296,302,297,297,,,13,300,300,300,300,300,300,300,300,,2022,0
